End use,CDIV,TRE,FRCC,MISW,MISC,MISE,MISS,ISNE,NYCW,NYUP,PJME,PJMW,PJMC,PJMD,SRCA,SRSE,SRCE,SPPS,SPPC,SPPN,SRSG,CANO,CASO,NWPP,RMRG,BASN,AK_HI
cooking,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017050298380221655,0,0.0034100596760443308,0.47911338448422847,0,0,0.11253196930946291,0.20034100596760443,0.1875532821824382,0
cooking,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022598870056497176,0.3495291902071563,0.2546139359698682,0.3935969868173258,0,0,0
misc,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misc,2,0,0,0,0,0,0,0,0.10686164229471316,0.2170978627671541,0.5748031496062992,0.10123734533183353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misc,3,0,0,0.10193548387096774,0.17548387096774193,0.19612903225806452,0,0,0,0,0,0.32,0.2064516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misc,4,0,0,0.3383084577114428,0.19900497512437812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3383084577114428,0.12437810945273632,0,0,0,0,0,0,0
misc,5,0,0.37053182214472535,0,0,0,0,0,0,0,0.06887532693984307,0.06451612903225806,0,0.09415867480383609,0.13775065387968613,0.26155187445510025,0.0026155187445510027,0,0,0,0,0,0,0,0,0,0
misc,6,0,0,0,0,0,0.0736196319018405,0,0,0,0,0.012269938650306749,0,0,0,0.2607361963190184,0.6533742331288344,0,0,0,0,0,0,0,0,0,0
misc,7,0.6365007541478129,0,0,0,0,0.1583710407239819,0,0,0,0,0,0,0,0,0,0,0.19004524886877827,0,0,0.015082956259426848,0,0,0,0,0,0
misc,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010362694300518135,0,0,0.6701208981001727,0,0,0.013816925734024179,0.039723661485319514,0.2659758203799655,0
misc,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001893939393939394,0.375,0.5274621212121212,0.09564393939393939,0,0,0
drying,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drying,2,0,0,0,0,0,0,0,0.20823244552058112,0.3365617433414044,0.39951573849878935,0.05569007263922518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drying,3,0,0,0.1977152899824253,0.3260105448154657,0.2583479789103691,0,0,0,0,0,0.1625659050966608,0.05536028119507909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drying,4,0,0,0.44352617079889806,0.15977961432506887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20385674931129477,0.19008264462809918,0,0,0,0,0.0027548209366391185,0,0
drying,5,0,0.2676767676767677,0,0,0,0,0,0,0,0.050505050505050504,0.07323232323232323,0,0.1919191919191919,0.38636363636363635,0.022727272727272728,0.007575757575757576,0,0,0,0,0,0,0,0,0,0
drying,6,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.38461538461538464,0.11538461538461539,0,0,0,0,0,0,0,0,0,0
drying,7,0.5934343434343434,0,0,0,0,0.11868686868686869,0,0,0,0,0,0,0,0,0,0,0.2803030303030303,0,0,0.007575757575757576,0,0,0,0,0,0
drying,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031088082901554404,0,0,0.48186528497409326,0,0,0.10362694300518134,0.2849740932642487,0.09844559585492228,0
drying,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003592814371257485,0.45269461077844314,0.3401197604790419,0.20359281437125748,0,0,0
