End use,CDIV,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,AK,HI
cooking,4,0,0,0,0,0,0,0,0,0,0,0.17805326108751557,0,0,0,0.12319841785428882,0,0,0,0,0,0,0.33762950966287275,0.2380453493840116,0,0,0,0.022305267936850663,0.07253918235006031,0,0,0,0,0,0,0,0,0,0,0,0.02822901172440038,0,0,0,0,0,0,0,0,0,0,0
cooking,5,0,0,0,0,0,0,0.022842839132003946,0.021266434228173207,0.18705376400267293,0.23773573058613176,0,0,0,0,0,0,0,0,0.14389405261936647,0,0,0,0,0,0,0.14280978945151523,0,0,0,0,0,0,0,0,0,0,0,0,0.06294728657206498,0,0,0,0,0.14706689338536433,0,0,0,0.03438321002270712,0,0,0
cooking,6,0.2372942738778957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2832795771682644,0,0,0,0,0,0,0,0.1338186870728154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3456074618810244,0,0,0,0,0,0,0,0,0,0
cooking,7,0,0.0670084834311558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1235971982438629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12743236770168434,0,0,0,0,0,0,0.681961950623297,0,0,0,0,0,0,0,0,0
cooking,8,0,0,0.2676454810489197,0,0.20815512767171418,0,0,0,0,0,0,0.062223417926263035,0,0,0,0,0,0,0,0,0,0,0,0,0.038025757306992425,0,0,0,0,0,0.1107374042481671,0.1911450975315794,0,0,0,0,0,0,0,0,0,0,0.10163572496570306,0,0,0,0,0,0.020431989300661084,0,0
cooking,9,0,0,0,0.8397407200863294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06604515612554865,0,0,0,0,0,0,0,0,0,0.09421412378812201,0,0,0,0,0
drying,1,0,0,0,0,0,0.15623052041039812,0,0,0,0,0,0,0,0,0,0,0,0.6864386256043938,0,0.005787017537948347,0,0,0,0,0,0,0,0,0.042067489933790454,0,0,0,0,0,0,0,0,0.08479324960268657,0,0,0,0,0,0,0.02468309691078278,0,0,0,0,0,0
drying,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3682255402286629,0,0,0.3762805998119996,0,0,0,0.25549385995933754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drying,3,0,0,0,0,0,0,0,0,0,0,0,0,0.36963520879619993,0.10894424367726117,0,0,0,0,0,0,0.3006072145165072,0,0,0,0,0,0,0,0,0,0,0,0,0.1308529221068542,0,0,0,0,0,0,0,0,0,0,0,0,0.08996041090317748,0,0,0,0
drying,4,0,0,0,0,0,0,0,0,0,0,0.17030958576864344,0,0,0,0.06667977854266607,0,0,0,0,0,0,0.521749172756674,0.2050159594221213,0,0,0,0.00567292156846443,0.021323513109797496,0,0,0,0,0,0,0,0,0,0,0,0.009249068831633117,0,0,0,0,0,0,0,0,0,0,0
drying,5,0,0,0,0,0,0,0.015939328629901744,0.021859255883096954,0.17044694486821885,0.24080774806961316,0,0,0,0,0,0,0,0,0.19016157413030904,0,0,0,0,0,0,0.12324576897317573,0,0,0,0,0,0,0,0,0,0,0,0,0.05824658804335835,0,0,0,0,0.14453735907256737,0,0,0,0.03475543232975877,0,0,0
drying,6,0.2209941308071376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377164949893727,0,0,0,0,0,0,0,0.19548688941374698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2063540298853885,0,0,0,0,0,0,0,0,0,0
drying,7,0,0.054113441519587524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14701518474056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10303021867691199,0,0,0,0,0,0,0.6958411550629405,0,0,0,0,0,0,0,0,0
drying,8,0,0,0.290468359256469,0,0.09825777432484749,0,0,0,0,0,0,0.02524464795806259,0,0,0,0,0,0,0,0,0,0,0,0,0.02198627198627199,0,0,0,0,0,0.08814430174948468,0.3166823454552113,0,0,0,0,0,0,0,0,0,0,0.14813177179793033,0,0,0,0,0,0.011084527471722594,0,0
drying,9,0,0,0,0.9210960335816056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027301887850948295,0,0,0,0,0,0,0,0,0,0.05160207856744614,0,0,0,0,0
misc,1,0,0,0,0,0,0.17458879938532312,0,0,0,0,0,0,0,0,0,0,0,0.6810631004243142,0,0.003032750752954562,0,0,0,0,0,0,0,0,0.028048634831197804,0,0,0,0,0,0,0,0,0.07979717632804438,0,0,0,0,0,0,0.033469538278165914,0,0,0,0,0,0
misc,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34908290472922504,0,0,0.33537951630480123,0,0,0,0.3155375789659737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misc,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3132447259761809,0.14703313697899908,0,0,0,0,0,0,0.20213564131242354,0,0,0,0,0,0,0,0,0,0,0,0,0.2398511852792245,0,0,0,0,0,0,0,0,0,0,0,0,0.09773531045317205,0,0,0,0
misc,4,0,0,0,0,0,0,0,0,0,0,0.19553203481265144,0,0,0,0.20367340814100734,0,0,0,0,0,0,0.1849431256725005,0.3255570317017648,0,0,0,0.0037907068666417796,0.07787304105638392,0,0,0,0,0,0,0,0,0,0,0,0.008630651749050266,0,0,0,0,0,0,0,0,0,0,0
misc,5,0,0,0,0,0,0,0.0040416479384904995,0.019065195204881837,0.4013133589622916,0.23158043244901086,0,0,0,0,0,0,0,0,0.0715470125694705,0,0,0,0,0,0,0.08503536055925418,0,0,0,0,0,0,0,0,0,0,0,0,0.05921858822160764,0,0,0,0,0.09970791448318164,0,0,0,0.028490489611811172,0,0,0
misc,6,0.2528967506800885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2624103621704805,0,0,0,0,0,0,0,0.13087265184405297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35382023530537804,0,0,0,0,0,0,0,0,0,0
misc,7,0,0.04335114239584083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09896582121098577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10797688523142564,0,0,0,0,0,0,0.7497061511617478,0,0,0,0,0,0,0,0,0
misc,8,0,0,0.5731642632320807,0,0.04008447701258133,0,0,0,0,0,0,0.017463489453036274,0,0,0,0,0,0,0,0,0,0,0,0,0.005169132096437071,0,0,0,0,0,0.10350665867852121,0.22922474098543855,0,0,0,0,0,0,0,0,0,0,0.029201789576736456,0,0,0,0,0,0.0021854489651684677,0,0
misc,9,0,0,0,0.904563895525962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02718838304044426,0,0,0,0,0,0,0,0,0,0.06824772143359377,0,0,0,0,0
